annee;mois;jour;heure;val_PM10;VV10.x;VV10.y
2016;1;28;9;31;4.61;4.78
2016;1;28;10;33;3.81;4.79
2016;1;28;11;29;3.45;4.38
2016;1;28;12;23;3.26;4.53
2016;1;28;13;22;2.92;4.7
2016;1;28;14;25;3.4;3.6
2016;1;28;15;25;2.74;3.6
2016;1;28;16;27;2.95;2.98
2016;1;28;17;31;4.39;1.71
2016;1;28;18;30;3.8;1.14
2016;1;28;19;27;2.61;1.49
2016;1;28;20;28;2.49;1.14
2016;1;28;21;30;2.08;0.31
2016;1;28;22;27;2.69;1.44
2016;1;28;23;26;1.11;1.67
2016;1;29;0;31;2.21;1.42
2016;1;29;1;42;2.63;2.27
2016;1;29;2;46;3.5;1.68
2016;1;29;3;44;3.79;2.97
2016;1;29;4;50;4.23;3.22
2016;1;29;5;50;2.1;1.84
2016;1;29;6;46;2.04;2.48
2016;1;29;7;51;3.48;2.83
2016;1;29;8;67;3.81;2.27
2016;1;29;9;64;4.09;1.58
2016;1;29;10;56;3.55;2.11
2016;1;29;11;48;4.24;2.58
2016;1;29;12;48;4.72;1.62
2016;1;29;13;43;4.74;1.5
2016;1;29;14;50;4.7;1.19
2016;1;29;15;52;4.65;0.85
2016;1;29;16;44;4.23;2.68
2016;1;29;17;38;3.95;3.23
2016;1;29;18;40;4.62;2.91
2016;1;29;19;48;4.7;1.98
2016;1;29;20;47;4.16;1.41
2016;1;29;21;49;3.5;0.84
2016;1;29;22;62;3.01;0.56
2016;1;29;23;60;2.43;0.87
2016;1;30;0;52;2.28;2.39
2016;1;30;1;38;1.37;1.7
2016;1;30;2;30;1.13;1.19
2016;1;30;3;32;1.39;0.28
2016;1;30;4;28;1.07;0.85
2016;1;30;5;26;1.15;0.7
2016;1;30;6;23;1.4;1.27
2016;1;30;7;27;1.68;1.52
2016;1;30;8;29;1.59;0.68
2016;1;30;9;35;0.86;1.97
2016;1;30;10;44;0.74;1.59
2016;1;30;11;45;2.4;1.18
2016;1;30;12;41;3.27;1.46
2016;1;30;13;34;4.69;3.01
2016;1;30;14;30;5.12;4.22
2016;1;30;15;28;5.28;4.25
2016;1;30;16;19;5.01;3.91
2016;1;30;17;22;5.34;3.06
2016;1;30;18;19;4.72;3.12
2016;1;30;19;17;5.04;4.13
2016;1;30;20;21;6.23;3.74
2016;1;30;21;28;5.81;3.42
2016;1;30;22;44;6.54;4.06
2016;1;30;23;56;5.9;3.49
2016;1;31;0;12;2.93;1.19
2016;1;31;1;12;3.67;1.69
2016;1;31;2;15;4.16;1.49
2016;1;31;3;16;2.89;1.42
2016;1;31;4;11;2.38;0.2
2016;1;31;5;8;2.26;1.18
2016;1;31;6;12;1.16;1
2016;1;31;7;19;2.27;2.29
2016;1;31;8;41;3.42;3.13
2016;1;31;9;40;4.21;3.67
2016;1;31;10;17;9.5;4.26
2016;1;31;11;20;9.79;4.79
2016;1;31;12;23;10.29;5.22
2016;1;31;13;22;10.66;6.16
2016;1;31;14;21;10.5;6.28
2016;1;31;15;19;9.87;6.76
2016;1;31;16;19;9.15;6.15
2016;1;31;17;19;8.92;4.51
2016;1;31;18;22;11.46;5.07
2016;1;31;19;24;13.62;6.46
2016;1;31;20;24;11.81;10.68
2016;1;31;21;27;4.91;11.38
2016;1;31;22;21;5.42;4.29
2016;1;31;23;9;5.63;1.07
2016;2;1;0;11;8.02;8.05
2016;2;1;1;12;8.49;3.89
2016;2;1;2;12;9.78;4.46
2016;2;1;3;10;11.23;6.12
2016;2;1;4;9;12.36;6.59
2016;2;1;5;11;7.16;9.77
2016;2;1;6;12;8.25;6.97
2016;2;1;7;14;10.91;5.61
2016;2;1;8;18;13.02;8.01
2016;2;1;9;23;13.46;7.27
2016;2;1;10;26;9.96;9.43
2016;2;1;11;32;7.98;9.94
2016;2;1;12;38;9.12;9.72
2016;2;1;13;35;8.79;7.82
2016;2;1;14;43;8.69;8.12
2016;2;1;15;26;7.77;6.98
2016;2;1;16;22;6.52;6.55
2016;2;1;17;17;6.31;4.76
2016;2;1;18;19;5.25;4.9
2016;2;1;19;16;5.01;4.84
2016;2;1;20;17;4.34;4.02
2016;2;1;21;23;3.71;3.72
2016;2;1;22;31;3.72;3.98
2016;2;1;23;26;3.9;3.59
2016;2;2;0;24;3.53;1.42
2016;2;2;1;29;2.5;1.41
2016;2;2;2;29;1.96;1.03
2016;2;2;3;25;1.03;0.7
2016;2;2;4;24;0.66;0.65
2016;2;2;5;24;1.38;0.38
2016;2;2;6;26;1.28;0.33
2016;2;2;7;29;0.77;2.06
2016;2;2;8;42;1.32;0.56
2016;2;2;9;62;1.34;0.61
2016;2;2;10;32;1.29;0.57
2016;2;2;11;29;1.26;1.18
2016;2;2;12;31;2.48;0.94
2016;2;2;13;33;3.26;0.86
2016;2;2;14;44;4.44;0.94
2016;2;2;15;45;3.94;1.85
2016;2;2;16;36;3.88;1.91
2016;2;2;17;34;3.13;1.46
2016;2;2;18;20;2.79;0.86
2016;2;2;19;18;2.55;1
2016;2;2;20;37;3.55;1.71
2016;2;2;21;53;4.74;3.23
2016;2;2;22;60;6.38;4.32
2016;2;2;23;54;8.02;5.58
2016;2;3;0;46;3.83;1.58
2016;2;3;1;39;8.51;6.43
2016;2;3;2;32;8.48;6.19
2016;2;3;3;27;8.4;6.24
2016;2;3;4;20;7.82;5.8
2016;2;3;5;16;8.52;4.68
2016;2;3;6;17;7.93;4.38
2016;2;3;7;19;7.63;4.27
2016;2;3;8;21;7.05;4.16
2016;2;3;9;21;7.44;5.89
2016;2;3;10;20;9.5;7.42
2016;2;3;11;20;10.53;10.84
2016;2;3;12;28;11.69;11.67
2016;2;3;13;32;11.81;11.09
2016;2;3;14;30;12.58;9.14
2016;2;3;15;35;11.99;9.73
2016;2;3;16;33;9.89;11.25
2016;2;3;17;31;10.9;10.01
2016;2;3;18;19;9.64;9.73
2016;2;3;19;26;9.87;7.61
2016;2;3;20;19;9.62;7.22
2016;2;3;21;14;9.14;6.97
2016;2;3;22;22;10.01;8.49
2016;2;3;23;24;11.49;9.22
2016;2;4;0;22;11.45;9.51
2016;2;4;1;18;13.28;9.16
2016;2;4;2;12;13.76;8.99
2016;2;4;3;11;13.23;9.46
2016;2;4;4;11;12.63;9.12
2016;2;4;5;11;10.87;9.26
2016;2;4;6;13;9.93;9.86
2016;2;4;7;16;8.72;9.95
2016;2;4;8;17;8.5;10.08
2016;2;4;9;25;7.81;11.06
2016;2;4;10;27;6.37;10.45
2016;2;4;11;25;7.02;10.31
2016;2;4;12;31;10.47;9.61
2016;2;4;13;32;11.59;7.88
2016;2;4;14;39;10.26;10.12
2016;2;4;15;0;0;0
2016;2;4;16;0;0;0
2016;2;4;17;0;0;0
2016;2;4;18;0;0;0
2016;2;4;19;0;0;0
2016;2;4;20;0;0;0
2016;2;4;21;0;0;0
2016;2;4;22;15;10.11;5.45
2016;2;4;23;13;10.43;5.82
2016;2;5;0;12;10.1;7.77
2016;2;5;1;10;10.62;4.04
2016;2;5;2;11;9.56;4.05
2016;2;5;3;8;11.86;4.43
2016;2;5;4;11;12.82;6.39
2016;2;5;5;9;8.62;2.94
2016;2;5;6;9;9.92;2.61
2016;2;5;7;8;9.79;4.85
2016;2;5;8;12;8.16;6.65
2016;2;5;9;14;2.57;5.59
2016;2;5;10;20;4.87;4.75
2016;2;5;11;18;2.33;3.15
2016;2;5;12;11;3.68;2.85
2016;2;5;13;17;3.46;1.4
2016;2;5;14;15;3.49;1.75
2016;2;5;15;18;3.91;3.18
2016;2;5;16;14;4.83;4.26
2016;2;5;17;21;5.79;4.79
2016;2;5;18;24;6.64;3.47
2016;2;5;19;27;6.4;4.61
2016;2;5;20;27;4.73;4.16
2016;2;5;21;31;4.61;2.76
2016;2;5;22;28;5.25;3.32
2016;2;5;23;24;5.82;4.37
2016;2;6;0;20;6.62;5.48
2016;2;6;1;23;5.66;5.62
2016;2;6;2;20;5.95;4.92
2016;2;6;3;20;5.77;4.87
2016;2;6;4;20;5.09;4.44
2016;2;6;5;18;7.47;6.37
2016;2;6;6;20;7.72;5.98
2016;2;6;7;22;8.81;6.3
2016;2;6;8;21;10.29;7.48
2016;2;6;9;19;9.97;8.06
2016;2;6;10;20;9.37;7.65
2016;2;6;11;18;9.74;7.9
2016;2;6;12;17;8.49;7.95
2016;2;6;13;16;7.92;8.91
2016;2;6;14;16;8.19;8.15
2016;2;6;15;19;8.09;7.48
2016;2;6;16;18;8.48;7.2
2016;2;6;17;19;8.77;7.82
2016;2;6;18;17;8.98;8.44
2016;2;6;19;18;9.74;9.24
2016;2;6;20;20;10.16;9.66
2016;2;6;21;18;8.65;10.35
2016;2;6;22;18;10.94;11.3
2016;2;6;23;21;11.79;10.7
2016;2;7;0;22;9.96;9.88
2016;2;7;1;23;10.26;10.59
2016;2;7;2;25;8.84;11.07
2016;2;7;3;27;9.38;10.33
2016;2;7;4;26;8.9;10.42
2016;2;7;5;27;10.11;9.05
2016;2;7;6;28;9.67;8.38
2016;2;7;7;28;9.4;6.43
2016;2;7;8;24;8.05;6.1
2016;2;7;9;18;7.69;5.11
2016;2;7;10;14;5.45;5.26
2016;2;7;11;13;6.49;8.16
2016;2;7;12;9;8.59;10.71
2016;2;7;13;7;12.81;8.56
2016;2;7;14;9;12.25;8.22
2016;2;7;15;8;9.91;8.96
2016;2;7;16;4;10.39;9.67
2016;2;7;17;6;11.41;9
2016;2;7;18;6;11.1;8.2
2016;2;7;19;8;10.58;7.46
2016;2;7;20;11;10.25;7.03
2016;2;7;21;13;10.65;7.25
2016;2;7;22;13;10.05;6.73
2016;2;7;23;11;8.96;6.72
2016;2;8;0;12;8.6;5.57
2016;2;8;1;12;7.48;6.28
2016;2;8;2;13;7.27;5.5
2016;2;8;3;13;6.63;4.62
2016;2;8;4;12;5.68;3.58
2016;2;8;5;11;8.11;2.4
2016;2;8;6;14;7.93;1.69
2016;2;8;7;19;7.57;1.95
2016;2;8;8;20;6.83;1.64
2016;2;8;9;29;5.88;1.5
2016;2;8;10;37;5.67;1.82
2016;2;8;11;35;5.62;1.75
2016;2;8;12;33;5.03;1.12
2016;2;8;13;21;4.47;1.62
2016;2;8;14;24;3.61;3.1
2016;2;8;15;23;5.58;5.69
2016;2;8;16;23;4.01;4.78
2016;2;8;17;23;5.19;4.43
2016;2;8;18;24;5.7;4.42
2016;2;8;19;21;6.78;5.53
2016;2;8;20;22;7.09;4.43
2016;2;8;21;18;6.54;4.56
2016;2;8;22;29;5.39;3.51
2016;2;8;23;32;4.21;2.4
2016;2;9;0;33;6.09;4.25
2016;2;9;1;31;4.05;2.12
2016;2;9;2;24;1.38;0.97
2016;2;9;3;20;2;2.75
2016;2;9;4;20;3.3;3.03
2016;2;9;5;18;4.26;2.9
2016;2;9;6;24;4.08;3.69
2016;2;9;7;28;5.49;2.39
2016;2;9;8;30;5.1;2.65
2016;2;9;9;30;4.57;3.11
2016;2;9;10;30;5.05;4.12
2016;2;9;11;31;4.85;5.36
2016;2;9;12;34;3.8;5.17
2016;2;9;13;33;5.93;4.45
2016;2;9;14;34;6.46;5.05
2016;2;9;15;37;5.99;4.32
2016;2;9;16;40;7.21;4.33
2016;2;9;17;42;10.16;7.16
2016;2;9;18;45;10.46;6.76
2016;2;9;19;42;8.41;6.37
2016;2;9;20;24;8.67;7.08
2016;2;9;21;14;7.61;5.03
2016;2;9;22;10;7.52;4.56
2016;2;9;23;13;7.99;6.69
2016;2;10;0;11;6.94;5.08
2016;2;10;1;14;8.71;4.82
2016;2;10;2;15;9.88;7.6
2016;2;10;3;15;9.26;7.55
2016;2;10;4;13;8.49;8.09
2016;2;10;5;11;10.3;9
2016;2;10;6;7;10.98;9.52
2016;2;10;7;13;11.37;9.86
2016;2;10;8;18;9.66;8.84
2016;2;10;9;19;10.66;9.01
2016;2;10;10;16;11.33;8.69
2016;2;10;11;12;10.02;9
2016;2;10;12;14;9.83;9.38
2016;2;10;13;14;9.68;9.13
2016;2;10;14;22;9.99;7.53
2016;2;10;15;19;8.59;7.28
2016;2;10;16;21;7.32;6.47
2016;2;10;17;17;7.47;5.24
2016;2;10;18;16;6.87;5.4
2016;2;10;19;12;6.6;6.24
2016;2;10;20;18;5.99;5.46
2016;2;10;21;17;5.04;4.71
2016;2;10;22;14;4.4;3.38
2016;2;10;23;12;4.61;2
2016;2;11;0;26;9.96;9.43
2016;2;11;1;32;7.98;9.94
2016;2;11;2;38;9.12;9.72
2016;2;11;3;35;8.79;7.82
2016;2;11;4;43;8.69;8.12
2016;2;11;5;26;7.77;6.98
2016;2;11;6;22;6.52;6.55
2016;2;11;7;17;6.31;4.76
2016;2;11;8;19;5.25;4.9
2016;2;11;9;16;5.01;4.84
2016;2;11;10;52;1.72;1.14
2016;2;11;11;30;3.07;1.95
2016;2;11;12;25;3.99;2.2
2016;2;11;13;14;3.94;1.7
2016;2;11;14;21;3.1;1.26
2016;2;11;15;22;2.65;1.43
2016;2;11;16;13;1.43;2.43
2016;2;11;17;12;2.3;1.68
2016;2;11;18;12;7.1;3.32
2016;2;11;19;15;6.35;5.09
2016;2;11;20;19;5.35;5.53
2016;2;11;21;16;3.88;4.24
2016;2;11;22;15;2.9;3.46
2016;2;11;23;18;3.36;2.67
2016;2;12;0;17;4.34;4.02
2016;2;12;1;23;3.71;3.72
2016;2;12;2;31;3.72;3.98
2016;2;12;3;26;3.9;3.59
2016;2;12;4;16;4.54;2.19
2016;2;12;5;19;1.69;1.75
2016;2;12;6;22;3.27;2.86
2016;2;12;7;29;2.11;1.49
2016;2;12;8;35;2.97;2.51
2016;2;12;9;24;4.78;3.56
2016;2;12;10;19;5.6;5.22
2016;2;12;11;19;6.66;6.83
2016;2;12;12;15;5.84;6.84
2016;2;12;13;17;1.13;4.72
2016;2;12;14;21;9.47;5.27
2016;2;12;15;27;10.72;6.15
2016;2;12;16;24;12.49;5.01
2016;2;12;17;21;8.14;5.22
2016;2;12;18;21;6.84;4.56
2016;2;12;19;20;7.51;5.2
2016;2;12;20;32;8.58;5.2
2016;2;12;21;35;7.95;5.69
2016;2;12;22;30;6.01;3.7
2016;2;12;23;20;3.97;1.58
2016;2;13;0;18;1.14;2.02
2016;2;13;1;18;5.05;0.15
2016;2;13;2;19;3.67;1.45
2016;2;13;3;20;3.25;1.56
2016;2;13;4;23;3.2;1.48
2016;2;13;5;19;2.49;1.06
2016;2;13;6;22;4.42;1.68
2016;2;13;7;21;4.16;3.09
2016;2;13;8;22;3.86;3.22
2016;2;13;9;22;2.55;2.9
2016;2;13;10;24;2.36;0.93
2016;2;13;11;25;0.71;2.6
2016;2;13;12;20;2.21;3
2016;2;13;13;23;6.07;4.08
2016;2;13;14;20;6.98;4.27
2016;2;13;15;18;7.73;5.02
2016;2;13;16;20;7.32;4.17
2016;2;13;17;18;7.21;4.56
2016;2;13;18;22;7.53;2.87
2016;2;13;19;37;5.73;1.17
2016;2;13;20;43;4.42;1.55
2016;2;13;21;52;3.95;0.48
2016;2;13;22;51;4;2.04
2016;2;13;23;41;4.81;3.4
2016;2;14;0;37;7.35;3.6
2016;2;14;1;28;8.01;7.31
2016;2;14;2;26;5.41;4.37
2016;2;14;3;21;4.47;3.47
2016;2;14;4;20;9.11;4.66
2016;2;14;5;21;1.05;5.15
2016;2;14;6;17;10.47;6.97
2016;2;14;7;14;10.35;6.5
2016;2;14;8;20;9.37;7.9
2016;2;14;9;18;9.71;8.79
2016;2;14;10;13;9.71;8.49
2016;2;14;11;13;10.03;8.58
2016;2;14;12;16;9.64;8.05
2016;2;14;13;15;9.95;7.66
2016;2;14;14;10;9.84;8.27
2016;2;14;15;10;10.13;8.34
2016;2;14;16;9;9.03;9.07
2016;2;14;17;11;7.49;9.03
2016;2;14;18;18;7.61;7.87
2016;2;14;19;20;8.03;8.12
2016;2;14;20;29;6.46;6.52
2016;2;14;21;45;6.16;5.64
2016;2;14;22;45;6.67;5.78
2016;2;14;23;24;7.15;5.7
2016;2;15;0;21;3.83;3.45
2016;2;15;1;26;7.95;5
2016;2;15;2;19;7.79;5.42
2016;2;15;3;20;7;5.34
2016;2;15;4;23;6.37;5.45
2016;2;15;5;18;6.57;5.05
2016;2;15;6;16;7.03;6.27
2016;2;15;7;19;5.77;6.8
2016;2;15;8;19;5.73;6.89
2016;2;15;9;16;6.25;6.79
2016;2;15;10;19;5.69;8.17
2016;2;15;11;21;5.14;9.24
2016;2;15;12;19;5.58;9.28
2016;2;15;13;17;6.82;9.89
2016;2;15;14;19;7.39;10.15
2016;2;15;15;21;8.14;11.02
2016;2;15;16;22;8.96;11.16
2016;2;15;17;18;8.84;10.99
2016;2;15;18;16;8.87;9.58
2016;2;15;19;15;9.15;8.36
2016;2;15;20;16;9.31;7.8
2016;2;15;21;14;8.85;7.54
2016;2;15;22;11;7.94;7.1
2016;2;15;23;13;7.53;6.79
2016;2;16;0;14;7.53;6.96
2016;2;16;1;16;6.94;5.53
2016;2;16;2;16;6.27;4.91
2016;2;16;3;18;5.88;4.67
2016;2;16;4;18;6.11;5.03
2016;2;16;5;17;5.72;3.65
2016;2;16;6;15;6.48;3.53
2016;2;16;7;18;6.31;3.9
2016;2;16;8;25;5.86;4.25
2016;2;16;9;28;5.16;5.35
2016;2;16;10;28;4.59;6.05
2016;2;16;11;28;4.06;6.12
2016;2;16;12;27;2.83;5.88
2016;2;16;13;25;3.4;5.87
2016;2;16;14;27;4.21;6.1
2016;2;16;15;25;1.12;4.92
2016;2;16;16;27;1.66;4.59
2016;2;16;17;23;0.49;4.12
2016;2;16;18;27;1.65;4.28
2016;2;16;19;23;1.02;4.72
2016;2;16;20;26;3.64;5.22
2016;2;16;21;28;4.14;3.92
2016;2;16;22;26;3.63;4.1
2016;2;16;23;23;3.34;4.28
2016;2;17;0;30;3.99;4.31
2016;2;17;1;21;4.88;5.53
2016;2;17;2;23;6.06;6.34
2016;2;17;3;24;5.62;6.3
2016;2;17;4;24;6.43;6.46
2016;2;17;5;23;5.19;5.21
2016;2;17;6;23;5.02;5.41
2016;2;17;7;24;4.8;4.6
2016;2;17;8;32;3.07;3.49
2016;2;17;9;0;0;0
2016;2;17;10;0;0;0
2016;2;17;11;0;0;0
2016;2;17;12;0;0;0
2016;2;17;13;0;0;0
2016;2;17;14;0;0;0
2016;2;17;15;0;0;0
2016;2;17;16;0;0;0
2016;2;17;17;0;0;0
2016;2;17;18;0;0;0
2016;2;17;19;0;0;0
2016;2;17;20;0;0;0
2016;2;17;21;51;4.79;3.01
2016;2;17;22;41;5.37;3.49
2016;2;17;23;32;6.01;3.3
2016;2;18;0;24;3.47;3.49
2016;2;18;1;22;5;3.11
2016;2;18;2;21;5.12;3.67
2016;2;18;3;20;5.4;4.07
2016;2;18;4;19;4.64;4.55
2016;2;18;5;17;4.47;4.52
2016;2;18;6;17;4.77;4.69
2016;2;18;7;13;5.11;4.66
2016;2;18;8;22;6.23;5.11
2016;2;18;9;20;6.3;4.56
2016;2;18;10;28;6.49;2.86
2016;2;18;11;20;6.16;0.86
2016;2;18;12;13;6.92;2.07
2016;2;18;13;13;7;1.81
2016;2;18;14;14;4.34;3.36
2016;2;18;15;14;1.35;2.05
2016;2;18;16;20;2.68;1.41
2016;2;18;17;22;1.45;0.64
2016;2;18;18;32;2.01;3.97
2016;2;18;19;36;2.61;4.31
2016;2;18;20;33;4.97;4.15
2016;2;18;21;30;5.31;3.58
2016;2;18;22;24;4.94;3.97
2016;2;18;23;24;5.07;5.57
2016;2;19;0;24;2.44;1.59
2016;2;19;1;20;5.52;5.19
2016;2;19;2;27;6.1;4.97
2016;2;19;3;25;7.08;5.91
2016;2;19;4;10;7.92;7.18
2016;2;19;5;12;8.89;8.1
2016;2;19;6;14;9.05;8.39
2016;2;19;7;15;9.14;8.25
2016;2;19;8;18;9.18;8.68
2016;2;19;9;27;9.47;9.83
2016;2;19;10;24;9.82;9.94
2016;2;19;11;23;9.84;10.12
2016;2;19;12;23;10.05;10.41
2016;2;19;13;20;10.3;10.67
2016;2;19;14;29;10.45;10.46
2016;2;19;15;23;10.32;9.76
2016;2;19;16;19;10.02;8.56
2016;2;19;17;19;9.27;7.57
2016;2;19;18;15;9.18;6.44
2016;2;19;19;17;7.77;5.66
2016;2;19;20;13;6.9;4.7
2016;2;19;21;14;7.51;5.32
2016;2;19;22;9;6.71;5.8
2016;2;19;23;13;6.6;5.63
2016;2;20;0;13;7.16;5.78
2016;2;20;1;18;6.32;3.62
2016;2;20;2;15;6.6;3.89
2016;2;20;3;22;6.37;4.01
2016;2;20;4;18;6.14;3.44
2016;2;20;5;19;5.25;2.31
2016;2;20;6;24;5.4;1.66
2016;2;20;7;23;5.57;1.42
2016;2;20;8;21;5.98;1.68
2016;2;20;9;23;6.01;2.37
2016;2;20;10;16;5.64;2.34
2016;2;20;11;17;5.01;2.92
2016;2;20;12;13;5.23;2.71
2016;2;20;13;11;5.05;2.75
2016;2;20;14;11;5.4;2.34
2016;2;20;15;15;5.43;2.26
2016;2;20;16;17;5.21;2.44
2016;2;20;17;15;5.15;3.33
2016;2;20;18;15;4.81;2.03
2016;2;20;19;17;4.27;1.05
2016;2;20;20;22;3.61;0.92
2016;2;20;21;35;2.46;0.93
2016;2;20;22;31;2.07;1.18
2016;2;20;23;17;3.62;1.36
2016;2;21;0;32;1.29;0.57
2016;2;21;1;29;1.26;1.18
2016;2;21;2;31;2.48;0.94
2016;2;21;3;33;3.26;0.86
2016;2;21;4;44;4.44;0.94
2016;2;21;5;45;3.94;1.85
2016;2;21;6;36;3.88;1.91
2016;2;21;7;34;3.13;1.46
2016;2;21;8;20;2.79;0.86
2016;2;21;9;18;2.55;1
2016;2;21;10;15;4.46;1.18
2016;2;21;11;14;4.76;1.77
2016;2;21;12;21;4.78;1.21
2016;2;21;13;16;5.21;1.6
2016;2;21;14;16;4.88;2.9
2016;2;21;15;16;4.16;2.87
2016;2;21;16;13;3.19;2.4
2016;2;21;17;18;2.11;1.88
2016;2;21;18;13;1.2;2.16
2016;2;21;19;20;0.74;2.25
2016;2;21;20;29;0.96;2.15
2016;2;21;21;47;1.19;2.83
2016;2;21;22;33;1.72;3.34
2016;2;21;23;32;2.27;3.32
2016;2;22;0;37;3.55;1.71
2016;2;22;1;53;4.74;3.23
2016;2;22;2;60;6.38;4.32
2016;2;22;3;54;8.02;5.58
2016;2;22;4;19;3.33;5.14
2016;2;22;5;20;4.03;6.72
2016;2;22;6;26;3.41;5.94
2016;2;22;7;30;2.86;4.24
2016;2;22;8;35;2.54;5.04
2016;2;22;9;32;4.83;7.37
2016;2;22;10;35;3.49;4.66
2016;2;22;11;28;2.29;2.73
2016;2;22;12;40;4.12;3.34
2016;2;22;13;34;3.61;3.6
2016;2;22;14;28;2.92;4.07
2016;2;22;15;26;2.85;3.34
2016;2;22;16;27;3.09;2.24
2016;2;22;17;28;2.66;1.55
2016;2;22;18;28;1.24;4.45
2016;2;22;19;27;1.97;1.86
2016;2;22;20;28;4.74;4.1
2016;2;22;21;18;5.59;3.62
2016;2;22;22;18;6.41;3.02
2016;2;22;23;35;6.45;1.69
2016;2;23;0;62;6.38;3.07
2016;2;23;1;108;5.87;3.99
2016;2;23;2;122;6.4;3.99
2016;2;23;3;129;6.99;3.31
2016;2;23;4;115;7.15;3.61
2016;2;23;5;64;7.68;5.8
2016;2;23;6;42;8.33;5.27
2016;2;23;7;40;7.69;4.58
2016;2;23;8;45;7.89;4.42
2016;2;23;9;30;7.63;5.12
2016;2;23;10;22;8.05;5.5
2016;2;23;11;13;8.43;7.59
2016;2;23;12;13;8.54;8.59
2016;2;23;13;19;9.42;8.67
2016;2;23;14;18;9.58;8.38
2016;2;23;15;20;9.72;8.08
2016;2;23;16;12;8.56;7.77
2016;2;23;17;18;7.65;9.89
2016;2;23;18;21;7.23;7.92
2016;2;23;19;10;7.87;7.22
2016;2;23;20;11;8.07;6.47
2016;2;23;21;12;7.97;5.74
2016;2;23;22;14;7.84;5.73
2016;2;23;23;9;7.86;5.52
2016;2;24;0;8;8.16;5.16
2016;2;24;1;13;7.92;6.38
2016;2;24;2;47;7.48;6.3
2016;2;24;3;53;6.65;6.39
2016;2;24;4;31;6.6;4.58
2016;2;24;5;19;5.27;1.84
2016;2;24;6;12;4.5;2.03
2016;2;24;7;11;4.12;0.95
2016;2;24;8;20;4.32;0.82
2016;2;24;9;20;4.98;1.46
2016;2;24;10;24;5.1;2.09
2016;2;24;11;23;4.85;2.32
2016;2;24;12;24;4.74;2.53
2016;2;24;13;21;3.93;1.64
2016;2;24;14;19;2.74;1.35
2016;2;24;15;16;2.19;1.99
2016;2;24;16;17;1.54;2.01
2016;2;24;17;7;1.62;1.7
2016;2;24;18;11;4.27;2.16
2016;2;24;19;22;4.66;3.03
2016;2;24;20;36;4.53;3.72
2016;2;24;21;41;5.21;3.91
2016;2;24;22;43;5.69;3.98
2016;2;24;23;28;5.48;3.86
2016;2;25;0;23;1.15;0.9
2016;2;25;1;21;5.96;4.95
2016;2;25;2;22;5.78;5.05
2016;2;25;3;23;5.57;4.95
2016;2;25;4;21;5.45;4.61
2016;2;25;5;23;4.44;2.54
2016;2;25;6;26;3.49;1.48
2016;2;25;7;25;3.07;1.22
2016;2;25;8;33;2.66;2.27
2016;2;25;9;41;1.13;1.84
2016;2;25;10;36;1.29;0.74
2016;2;25;11;62;2.15;4.26
2016;2;25;12;38;4.69;3.64
2016;2;25;13;35;6.2;2.87
2016;2;25;14;36;6.74;3.74
2016;2;25;15;32;6.6;3.59
2016;2;25;16;27;6.18;2.68
2016;2;25;17;25;4.77;1.95
2016;2;25;18;24;4.42;7.25
2016;2;25;19;29;6.41;6.53
2016;2;25;20;16;6.05;6.04
2016;2;25;21;14;5.62;6.27
2016;2;25;22;12;5.73;5.09
2016;2;25;23;15;5.32;4.21
2016;2;26;0;13;5.71;3.94
2016;2;26;1;14;5.09;4
2016;2;26;2;11;4.79;3.04
2016;2;26;3;14;5.14;3.8
2016;2;26;4;14;5.5;4.43
2016;2;26;5;11;6.82;5.49
2016;2;26;6;20;7.19;5.25
2016;2;26;7;25;6.12;4.72
2016;2;26;8;32;4.88;3.65
2016;2;26;9;25;3.32;2.74
2016;2;26;10;21;3.22;2.56
2016;2;26;11;22;3.21;2.29
2016;2;26;12;19;3.63;2.21
2016;2;26;13;18;4.06;1.08
2016;2;26;14;19;3.52;0.81
2016;2;26;15;23;2.21;3.22
2016;2;26;16;16;3.31;4.07
2016;2;26;17;18;2.15;3.96
2016;2;26;18;23;2.56;3.8
2016;2;26;19;22;3.55;3.55
2016;2;26;20;25;4.09;3.74
2016;2;26;21;26;5.18;5.28
2016;2;26;22;23;6.65;5.34
2016;2;26;23;13;6.94;6.74
2016;2;27;0;14;9.67;7.78
2016;2;27;1;16;8.58;6.79
2016;2;27;2;9;9.39;7.48
2016;2;27;3;8;9.71;7.93
2016;2;27;4;7;11;8.86
2016;2;27;5;6;13.18;10.22
2016;2;27;6;8;12.51;10.68
2016;2;27;7;8;13.54;11.74
2016;2;27;8;15;13.68;11.59
2016;2;27;9;14;13.46;12.38
2016;2;27;10;10;13.47;11.41
2016;2;27;11;7;13.98;12.46
2016;2;27;12;5;14.07;12.81
2016;2;27;13;10;15.06;12.4
2016;2;27;14;10;14.96;12.28
2016;2;27;15;11;15.57;12.49
2016;2;27;16;7;13.53;10.51
2016;2;27;17;5;10.65;8.83
2016;2;27;18;5;9.3;6.19
2016;2;27;19;8;9.66;6.41
2016;2;27;20;10;9.25;6.82
2016;2;27;21;15;8.58;4.98
2016;2;27;22;10;8.71;5.24
2016;2;27;23;12;7.62;6.47
2016;2;28;0;13;10.04;9.05
2016;2;28;1;9;8.99;6.94
2016;2;28;2;12;8.57;7.46
2016;2;28;3;8;9.02;7.06
2016;2;28;4;5;8.01;6.82
